Day_,hour_,House_overall_kW,Dishwasher_kW,Furnace_kW,Home_office_kW,Fridge_kW,Garage_door_kW,Kitchen_kW,Microwave_kW,Living_room_kW,Solar_kW,temperature,humidity,visibility,pressure,windSpeed
36,1,0.68809,7e-05,0.2208,0.04241,0.00506,0.01302,0.0007,0.00399,0.00151,0.00334,15.698,0.80033,9.77133,1027.912,1.91433
36,2,0.57725,3e-05,0.09755,0.04229,0.00516,0.01318,0.00068,0.00421,0.00163,0.00341,14.844,0.814,9.80533,1028.31,2.45133
36,3,0.77217,9e-05,0.25074,0.04237,0.016,0.01299,0.00067,0.00419,0.00165,0.0034,16.478,0.863,9.76,1029.033,4.046
36,4,0.71429,4e-05,0.13774,0.04227,0.07806,0.01308,0.00049,0.0042,0.00164,0.00338,22.48933,0.792,9.948,1029.23067,3.37533
36,5,1.05832,5e-05,0.30012,0.04218,0.00508,0.0129,0.00065,0.00414,0.00161,0.00337,27.31667,0.72167,10,1029.04,5.30833
36,6,0.75681,6e-05,0.1341,0.04202,0.0766,0.01283,0.00047,0.00413,0.00159,0.00333,31.578,0.616,10,1028.14,6.7
36,7,1.1079,0.00012,0.31092,0.04151,0.03207,0.01238,0.0007,0.01885,0.21412,0.00329,34.30067,0.55067,10,1026.82033,8.18633
36,8,0.71518,1e-05,0.06073,0.16496,0.06297,0.01771,0.00052,0.00412,0.09482,0.00333,36.03667,0.50933,10,1025.50333,9.16067
36,9,0.54259,1e-05,0.02018,0.18638,0.02854,0.01285,0.00063,0.0041,0.00146,0.00332,37.046,0.483,10,1024.59,10.955
36,10,0.71138,3e-05,0.05277,0.11172,0.04,0.01287,0.00055,0.00411,0.0014,0.00327,36.79667,0.49333,10,1024.06333,11.25333
36,11,0.77041,4e-05,0.10267,0.05447,0.05395,0.01283,0.0005,0.00412,0.00118,0.00314,35.84967,0.522,10,1023.872,11.49667
36,12,0.79666,6e-05,0.12149,0.05267,0.02377,0.01289,0.00058,0.00401,0.00111,0.00309,33.988,0.576,10,1024.106,9.332
36,13,0.69485,3e-05,0.10116,0.05132,0.03639,0.01291,0.00061,0.03472,0.00137,0.00324,32.39467,0.61733,10,1024.43033,8.39567
36,14,0.69872,8e-05,0.15987,0.05148,0.06309,0.01279,0.00061,0.00412,0.00146,0.00125,31.044,0.64933,9.87867,1024.54933,7.818
36,15,0.64276,6e-05,0.14283,0.05782,0.05176,0.01285,0.00069,0.00421,0.00124,0.15607,29.9,0.675,9.605,1024.48,7.49
36,16,0.7597,2e-05,0.08655,0.09285,0.0267,0.0128,0.00074,0.00417,0.00117,0.01549,28.89467,0.70067,9.406,1024.192,7.898
36,17,1.37745,0.00014,0.41505,0.0909,0.03082,0.01241,0.00074,0.00405,0.00115,0.00309,27.91467,0.71567,9.34433,1023.88733,7.086
36,18,1.30343,8e-05,0.24143,0.09214,0.0622,0.01277,0.00044,0.00416,0.25342,0.00271,27.304,0.726,9.196,1023.524,5.97
36,19,1.36011,3e-05,0.11039,0.09146,0.05807,0.01789,0.00052,0.06391,0.01243,0.0025,26.838,0.73,8.75167,1022.943,4.15233
36,20,1.55171,0.0001,0.36424,0.09119,0.02464,0.01272,0.00081,0.03288,0.00163,0.0029,25.54667,0.74333,8.41667,1022.31667,3.36
36,21,1.94927,0.52416,0.237,0.35163,0.06892,0.01217,0.00081,0.00399,0.00166,0.00287,23.999,0.771,7.636,1022.004,2.981
36,22,1.61676,0.67389,0.15277,0.15908,0.04943,0.01219,0.00066,0.0041,0.00145,0.00267,22.294,0.78733,8.45933,1022.06,1.59267
36,23,0.57407,0.00089,0.06534,0.04197,0.05131,0.01314,0.00053,0.00398,0.00147,0.00295,21.22433,0.79767,7.89633,1021.90067,2.10833
37,0,0.7454,0.00021,0.24764,0.04199,0.01236,0.01299,0.00068,0.00406,0.00149,0.00342,20.04,0.816,8.128,1021.712,1.888
37,1,0.7323,0.0003,0.06893,0.04181,0.05275,0.01335,0.00053,0.00418,0.00164,0.00339,18.97333,0.82833,7.75167,1021.89667,1.51833
37,2,1.02691,0.00015,0.41981,0.04203,0.05263,0.01284,0.00059,0.00422,0.00165,0.00337,19.94533,0.83867,7.71067,1021.87067,0.73333
37,3,0.76999,0.00024,0.19111,0.04189,0.01824,0.01314,0.00065,0.00419,0.00164,0.00338,25.367,0.813,9.016,1021.698,0.179
37,4,0.78619,0.00029,0.11162,0.04177,0.04524,0.01326,0.00056,0.00404,0.00151,0.00335,30.78467,0.70733,9.90667,1021.89467,2.47267
37,5,1.00158,0.00016,0.3933,0.04196,0.05283,0.01279,0.00058,0.004,0.00161,0.003,36.21467,0.555,9.91167,1021.33,1.944
37,6,0.7857,0.00027,0.15171,0.04137,0.03609,0.01315,0.00059,0.004,0.00164,0.00296,39.48833,0.47767,10,1020.33767,0.168
37,7,1.23751,0.00029,0.18105,0.03987,0.02378,0.01306,0.00067,0.004,0.0999,0.01528,42.68733,0.40933,10,1019.66667,2.546
37,8,1.28434,0.0002,0.45597,0.04025,0.06996,0.01748,0.00055,0.00401,0.17038,0.07512,43.548,0.398,10,1019.309,4.166
37,9,0.38459,2e-05,0.08731,0.04007,0.04333,0.01302,0.0006,0.004,0.00146,0.1823,44.06067,0.38133,10,1018.914,4.14067
37,10,0.63736,0.00021,0.42861,0.04021,0.02565,0.01255,0.00071,0.00409,0.00128,0.34102,43.29,0.40667,10,1018.18333,3.70667
37,11,0.3553,8e-05,0.17772,0.04014,0.05481,0.0182,0.00064,0.00419,0.00122,0.44292,38.784,0.514,10,1018.318,1.394
37,12,0.25163,4e-05,0.14514,0.05317,0.05667,0.01937,0.0006,0.00412,0.00138,0.42843,34.16667,0.631,10,1018.35033,2.518
37,13,0.32512,0.00017,0.35431,0.04038,0.01056,0.01263,0.0007,0.00404,0.00136,0.3632,31.216,0.708,10,1018.23867,3.55667
37,14,0.23061,6e-05,0.14433,0.0402,0.05464,0.0129,0.00056,0.00395,0.00132,0.30551,30.915,0.712,10,1018.062,4.11
37,15,0.3815,6e-05,0.14589,0.04014,0.06028,0.01278,0.00055,0.00393,0.00128,0.15248,32.19,0.67,10,1017.48667,5.28667
37,16,0.4169,4e-05,0.13473,0.04007,0.00743,0.01278,0.00069,0.0039,0.00129,0.02053,31.675,0.67733,9.93033,1017.048,5.53933
37,17,0.65809,0.00014,0.31416,0.04158,0.0531,0.01256,0.00059,0.00391,0.0013,0.00304,31.628,0.694,9.886,1016.284,6.044
37,18,0.70672,3e-05,0.12448,0.04172,0.05908,0.01281,0.00051,0.00388,0.00131,0.00348,32.02933,0.70433,10,1015.4,7.298
37,19,0.87689,9e-05,0.26703,0.04192,0.0286,0.01277,0.00061,0.00396,0.00142,0.00349,32.86133,0.70533,10,1014.04133,9.08733
37,20,0.82504,6e-05,0.18067,0.04167,0.03053,0.01277,0.00057,0.00397,0.00144,0.00341,33.41,0.7,10,1012.605,10.37
37,21,0.65268,5e-05,0.08952,0.04174,0.05968,0.01293,0.00051,0.0041,0.00155,0.00335,33.26533,0.69467,10,1011.158,12.28733
37,22,0.60913,3e-05,0.09823,0.04193,0.04366,0.01788,0.00059,0.004,0.00142,0.00339,32.35733,0.66733,10,1010.44167,14.90967
37,23,0.72357,8e-05,0.21334,0.04196,0.01546,0.01287,0.00065,0.00395,0.00143,0.00318,30.812,0.62,10,1010.392,14.87
38,0,0.79627,5e-05,0.13678,0.04191,0.05752,0.01314,0.00054,0.00399,0.00158,0.00306,29.10133,0.56833,10,1010.88433,13.45233
38,1,1.01549,0.00012,0.3336,0.04194,0.05329,0.01277,0.00059,0.004,0.00159,0.00303,27.54667,0.49667,9.76,1011.44333,12.53333
38,2,0.74796,8e-05,0.19634,0.04194,0.02526,0.01297,0.00064,0.004,0.00158,0.00304,26.258,0.428,9.192,1011.53,12.97
38,3,0.64629,3e-05,0.08176,0.04182,0.03266,0.01321,0.00059,0.00398,0.00151,0.00308,25.294,0.40267,8.23733,1011.35333,14.03267
38,4,0.95366,0.00012,0.3351,0.04193,0.05742,0.01282,0.00055,0.004,0.00145,0.00342,24.242,0.47667,6.01267,1011.26167,13.528
38,5,0.63295,2e-05,0.06108,0.04177,0.04734,0.01314,0.00055,0.00416,0.00158,0.00337,23.358,0.588,3.42,1010.306,12.954
38,6,1.06236,0.00012,0.43886,0.04152,0.01079,0.01259,0.00067,0.00412,0.00157,0.00337,23.2,0.65167,2.77833,1009.045,12.20333
38,7,0.99397,5e-05,0.22137,0.03978,0.05784,0.01295,0.00052,0.00413,0.00153,0.00497,22.98333,0.738,1.19867,1008.008,11.81
38,8,0.76384,3e-05,0.08106,0.03988,0.0669,0.01301,0.00057,0.0041,0.00148,0.0523,23.283,0.768,1.293,1007.664,9.727
38,9,0.54712,0.00014,0.38079,0.04019,0.00495,0.01251,0.0007,0.00412,0.00146,0.26822,23.28267,0.78867,1.33,1007.836,8.912
38,10,0.41239,3e-05,0.13878,0.04,0.06511,0.01276,0.00085,0.01899,0.00138,0.38335,23.05767,0.819,1.475,1008.14,8.83133
38,11,0.45431,0.00017,0.34846,0.04021,0.07326,0.01779,0.04018,0.01845,0.00138,0.41667,22.35567,0.84967,1.184,1008.78067,8.11
38,12,0.13808,4e-05,0.10114,0.04011,0.05061,0.0128,0.00057,0.004,0.00148,0.41674,22.22333,0.84067,1.608,1008.80933,7.15733
38,13,0.09123,5e-05,0.12469,0.04017,0.01279,0.01281,0.00067,0.004,0.0015,0.38779,22.114,0.851,1.902,1008.98,5.891
38,14,0.36957,6e-05,0.13751,0.04017,0.08489,0.01785,0.0005,0.03419,0.00148,0.32202,21.97933,0.85867,2.52267,1009.34,4.866
38,15,0.81349,4e-05,0.10811,0.0399,0.08954,0.01273,0.00061,0.00408,0.0012,0.20228,22.02333,0.84833,4.58667,1009.29,4.72667
38,16,1.11039,2e-05,0.05339,0.03969,0.0115,0.01268,0.00092,0.00424,0.00115,0.02052,21.888,0.84,7.078,1008.956,5.278
38,17,1.4183,5e-05,0.14359,0.04116,0.07675,0.01263,0.00083,0.0041,0.00156,0.00327,21.65433,0.83533,7.45,1008.51967,4.613
38,18,1.08413,0,0.06152,0.04175,0.02728,0.01298,0.00092,0.00417,0.0015,0.0039,21.55133,0.81467,8.06467,1008.09667,4.884
38,19,1.62235,0.00013,0.31556,0.04179,0.05288,0.01238,0.0008,0.00413,0.16788,0.00348,21.401,0.794,7.494,1007.678,5.195
38,20,2.85442,6e-05,0.17557,0.04192,0.09001,0.0125,0.00039,0.15083,0.33159,0.00311,20.88,0.79333,4.92,1007.16667,4.68333
38,21,1.516,0.40031,0.02579,0.1104,0.118,0.01256,0.00054,0.01305,0.26332,0.00302,20.10933,0.82367,4.95167,1006.878,2.91633
38,22,1.2119,0.41864,0.04448,0.26796,0.1122,0.01266,0.00045,0.00401,0.00147,0.00291,19.136,0.83,5.802,1006.44,3.932
38,23,0.91906,0.27576,0.15209,0.04678,0.10855,0.01248,0.00043,0.004,0.00148,0.00295,17.78,0.83,7.42467,1005.658,4.98733
39,0,0.66359,0.00019,0.19362,0.04341,0.13035,0.01278,0.00041,0.004,0.00155,0.00304,17.606,0.82533,9.70333,1006.022,2.98667
39,1,0.66557,0.00022,0.11935,0.04274,0.20034,0.01298,0.00055,0.004,0.00161,0.00304,19.005,0.81,8.475,1006.535,2.385
39,2,0.79975,0.00019,0.28734,0.04273,0.00498,0.01288,0.00068,0.004,0.00161,0.00306,21.08667,0.76267,7.72133,1006.168,4.482
39,3,0.65575,0.0002,0.22755,0.04274,0.00501,0.0129,0.0007,0.004,0.00158,0.00305,23.17033,0.713,9.129,1005.27467,6.32733
39,4,0.77069,0.00022,0.21373,0.04252,0.04297,0.01287,0.00057,0.00399,0.00158,0.00305,25.04,0.682,9.918,1003.808,5.47
39,5,1.35539,0.00021,0.4388,0.0425,0.05029,0.01271,0.00053,0.004,0.00156,0.00299,26.58033,0.65733,9.95,1002.554,2.76267
39,6,0.99465,0.00013,0.4566,0.04282,0.00485,0.01252,0.0007,0.004,0.00155,0.00301,27.93667,0.64333,9.95,1001.76667,2.06333
39,7,0.7045,0.00018,0.15893,0.04115,0.07564,0.01277,0.00055,0.00399,0.07245,0.00256,28.983,0.619,9.985,1001.441,2.519
39,8,0.91998,1e-05,0.06616,0.04038,0.02287,0.01278,0.00058,0.00397,0.33526,0.01294,29.096,0.61733,10,1001.544,2.35867
39,9,1.76029,9e-05,0.31496,0.07122,0.07845,0.01252,0.16688,0.01941,0.33081,0.01835,28.34233,0.65067,10,1001.88367,2.48233
39,10,1.95375,8e-05,0.34206,0.10593,0.00535,0.01269,0.20471,0.00405,0.10395,0.0226,26.226,0.724,9.504,1002.33,2.846
39,11,1.94869,0.00024,0.55853,0.11604,0.07119,0.01223,0.14145,0.00407,0.09777,0.02198,24.275,0.79,9.08833,1002.55333,1.27
39,12,1.65491,9e-05,0.32601,0.05766,0.0084,0.01729,0.1329,0.09305,0.17852,0.01358,23.18267,0.81733,9.68867,1002.79667,1.49467
39,13,1.27445,0.00018,0.43428,0.10771,0.07041,0.01246,0.13445,0.00399,0.00145,0.00468,22.16,0.829,9.691,1002.866,0.761
39,14,0.9127,7e-05,0.11586,0.10371,0.0343,0.01306,0.13528,0.00401,0.00147,0.00065,21.88267,0.83,8.43867,1002.91667,0.96867
39,15,1.12534,0.00012,0.31366,0.10089,0.03626,0.01278,0.13564,0.004,0.00149,0.00245,22.769,0.83,8.785,1002.50433,1.20267
39,16,1.7617,5e-05,0.21191,0.10416,0.06406,0.01905,0.13409,0.00396,0.00146,0.00303,22.23267,0.84067,9.65333,1001.97033,2.503
39,17,3.89755,0.0197,0.12537,0.11275,0.04286,0.01265,0.09646,0.00389,0.25343,0.00356,20.81267,0.85933,8.884,1001.68933,2.698
39,18,3.59553,0.43122,0.4742,0.09808,0.04617,0.01167,0.00077,0.00402,0.32965,0.00348,20.151,0.851,8.984,1001.67,3.814
39,19,2.42911,0.3689,0.12297,0.04272,0.08462,0.01225,0.00074,0.01709,0.00177,0.00325,20.31067,0.86133,8.83867,1001.55867,0.47533
39,20,1.8519,0.00029,0.54293,0.30644,0.11279,0.01231,0.0006,0.00412,0.00176,0.00331,21.5,0.87,5.225,1001.44833,1.89667
39,21,1.02751,3e-05,0.05529,0.41188,0.05547,0.01306,0.00061,0.00411,0.00161,0.00334,22.684,0.872,4.51,1001.626,1.68
39,22,0.83492,2e-05,0.02151,0.35553,0.04229,0.0131,0.00059,0.00398,0.00137,0.00329,23.41833,0.88233,3.186,1001.82367,1.90633
39,23,0.83254,3e-05,0.02093,0.10338,0.05697,0.01322,0.00047,0.00401,0.00138,0.00281,24.294,0.89267,1.73133,1002.07467,2.18067
40,0,0.82448,7e-05,0.12382,0.04287,0.08278,0.0132,0.00045,0.004,0.0016,0.003,25.408,0.9,1.104,1002.289,1.268
40,1,0.85517,4e-05,0.13966,0.04288,0.11481,0.01319,0.00037,0.004,0.00159,0.00301,27.20667,0.89667,1.51667,1002.27333,2.30667
40,2,1.00432,3e-05,0.10463,0.04276,0.22067,0.01325,0.00045,0.004,0.00144,0.00332,28.953,0.87533,2.52567,1002.12667,2.82533
40,3,0.96902,7e-05,0.2785,0.04292,0.04614,0.01302,0.00056,0.00418,0.00159,0.00337,30.57,0.83,4.536,1001.692,3.6
40,4,0.76616,5e-05,0.11187,0.04283,0.00515,0.01319,0.00065,0.00414,0.00158,0.00336,32.26833,0.79133,6.79667,1000.996,3.64933
40,5,1.28807,5e-05,0.31477,0.04262,0.00505,0.01289,0.00063,0.00396,0.00146,0.00325,33.21867,0.766,8.32,1000.648,3.60867
40,6,1.10038,0.0001,0.23026,0.04223,0.09538,0.01272,0.00043,0.00399,0.00155,0.00292,33.6,0.755,8.665,1000.71,4.61
40,7,1.12943,8e-05,0.22468,0.04114,0.02528,0.0126,0.00062,0.004,0.28186,0.00286,33.576,0.75467,8.02333,1001.21467,4.26733
40,8,0.64988,4e-05,0.11355,0.04097,0.10034,0.01785,0.0004,0.004,0.08505,0.02527,33.28767,0.72733,7.75967,1002.019,4.62033
40,9,0.40552,2e-05,0.07787,0.04006,0.00513,0.01301,0.00065,0.004,0.0014,0.15897,32.444,0.71,8.348,1002.934,6.746
40,10,0.49808,0.00017,0.39147,0.04033,0.0328,0.01258,0.00062,0.00399,0.00133,0.38285,31.11333,0.70367,9.43567,1003.77233,7.64233
40,11,0.16619,6e-05,0.15672,0.04015,0.06989,0.01277,0.0005,0.00407,0.00127,0.44858,29.83333,0.70667,9.95,1004.23333,6.36667
40,12,0.58773,0.0001,0.23,0.05424,0.00761,0.01269,0.0006,0.06508,0.25821,0.32936,28.855,0.703,10,1004.428,6.124
40,13,0.47641,0.0001,0.20816,0.08427,0.09373,0.01276,0.0005,0.00411,0.00651,0.20796,27.434,0.68533,10,1004.77067,6.764
40,14,0.8399,3e-05,0.0904,0.04558,0.00512,0.03022,0.00076,0.00419,0.00142,0.13875,26.51167,0.66467,10,1005.087,7.29267
40,15,1.48149,4e-05,0.22376,0.041,0.07613,0.01285,0.00051,0.00414,0.00163,0.06172,25.352,0.668,9.92,1005.198,6.832
40,16,1.55261,8e-05,0.10946,0.04087,0.00534,0.01318,0.00071,0.0042,0.00141,0.01146,24.36667,0.66167,9.86667,1005.26,6.065
40,17,1.38543,8e-05,0.17301,0.04215,0.07308,0.01295,0.00055,0.00422,0.00127,0.0034,24.17667,0.64267,9.94667,1005.14867,5.63667
40,18,1.31432,6e-05,0.11006,0.04249,0.00524,0.01277,0.00076,0.00415,0.06722,0.00338,23.468,0.658,8.619,1005.121,6.22
40,19,1.31354,0.09194,0.14919,0.13418,0.08499,0.01286,0.00054,0.06493,0.01226,0.00329,22.86733,0.65067,8.88067,1005.24133,6.01
40,20,1.76754,0.58587,0.18421,0.39154,0.01316,0.01224,0.00072,0.00398,0.00153,0.00303,22.86867,0.65,8.62967,1005.76233,8.58067
40,21,1.20667,0.48014,0.03786,0.16784,0.06461,0.0173,0.00059,0.004,0.00159,0.00298,22.06467,0.65,8.36567,1006.379,10.81033
40,22,0.70487,2e-05,0.05333,0.11409,0.01491,0.01295,0.00072,0.004,0.0016,0.00283,20.708,0.648,8.27267,1007.26733,10.80267
40,23,0.70427,2e-05,0.0753,0.04272,0.06548,0.01301,0.00047,0.00401,0.00152,0.00288,20.163,0.614,8.794,1007.975,10.866
41,0,0.93333,0.00012,0.36073,0.04284,0.01658,0.01281,0.00067,0.004,0.00162,0.00301,20.57,0.55333,9.37,1008.40533,13.74267
41,1,0.85921,8e-05,0.19237,0.04273,0.05818,0.01312,0.00052,0.00399,0.00152,0.00321,20.72333,0.49833,9.45,1008.64167,14.54833
41,2,0.79169,4e-05,0.079,0.04267,0.01988,0.01324,0.00062,0.00419,0.00162,0.00337,20.844,0.446,9.604,1008.994,14.584
41,3,1.06701,8e-05,0.29243,0.0428,0.05338,0.0129,0.00057,0.00413,0.00156,0.00341,20.79233,0.47233,8.71567,1008.935,14.994
41,4,0.70742,2e-05,0.06167,0.04263,0.03089,0.01319,0.00058,0.00399,0.00148,0.00327,20.33,0.472,9.02733,1008.868,16.332
41,5,1.27482,6e-05,0.36063,0.04257,0.03875,0.01281,0.00054,0.00399,0.00155,0.00297,19.337,0.459,8.684,1009.303,16.549
41,6,0.77864,3e-05,0.06671,0.0423,0.04101,0.01313,0.00054,0.004,0.00159,0.00293,18.02,0.48,7.99,1010.50333,17.8
41,7,1.30327,0.00016,0.41856,0.04139,0.06689,0.01239,0.00056,0.004,0.24913,0.00292,16.269,0.47267,8.709,1012.03267,17.775
41,8,0.48965,1e-05,0.04137,0.04068,0.04289,0.01811,0.00056,0.004,0.08962,0.00223,14.43,0.472,9.66,1013.506,16.262
41,9,0.47073,3e-05,0.06128,0.04004,0.0169,0.01282,0.00063,0.00413,0.00136,0.00151,13.02867,0.49,9.66833,1014.86033,15.21533
41,10,0.62911,5e-05,0.12741,0.04006,0.07421,0.01279,0.0005,0.00416,0.00139,0.004,12.124,0.49467,9.724,1015.986,14.894
41,11,0.60259,0.00011,0.24562,0.0402,0.00502,0.01257,0.0007,0.0041,0.00134,0.01558,11.385,0.5,9.765,1016.795,14.26
41,12,0.73088,9e-05,0.23634,0.0401,0.07991,0.02009,0.00051,0.00399,0.00126,0.00383,10.646,0.5,9.86467,1017.684,14.218
41,13,0.58407,0.0001,0.23748,0.04016,0.00504,0.01387,0.00071,0.00399,0.00147,0.00798,9.71867,0.49433,10,1018.61333,12.98667
41,14,0.57714,7e-05,0.17597,0.04012,0.07278,0.01289,0.00053,0.004,0.00152,0.00897,8.588,0.508,10,1019.422,11.058
41,15,1.01151,5e-05,0.24933,0.03994,0.0052,0.01299,0.00066,0.004,0.00152,0.00126,7.44767,0.52633,10,1020.13533,9.88767
41,16,0.8378,6e-05,0.14317,0.03985,0.07218,0.01299,0.00048,0.004,0.00155,0.00172,6.50333,0.54333,10,1020.73,8.44
41,17,1.01562,8e-05,0.28617,0.04133,0.00511,0.01271,0.00064,0.00399,0.00157,0.00297,5.338,0.557,10,1021.344,7.416
41,18,1.20356,0.00013,0.33755,0.04205,0.08256,0.01751,0.00049,0.004,0.05412,0.00299,4.86467,0.582,10,1021.794,7.34733
41,19,1.6295,4e-05,0.06699,0.04154,0.00526,0.0206,0.00056,0.00405,0.33313,0.0032,4.13233,0.62067,10,1022.051,6.60033
41,20,1.53741,0.0001,0.36859,0.0475,0.09175,0.01257,0.00061,0.14775,0.00814,0.00321,2.408,0.67,10,1022.396,3.376
41,21,0.93431,2e-05,0.0387,0.47449,0.02828,0.01302,0.00065,0.0041,0.00159,0.00335,2.41333,0.68833,9.825,1022.895,4.23
41,22,0.76381,1e-05,0.0436,0.30586,0.05872,0.01294,0.00052,0.00424,0.00145,0.0032,3.74667,0.70733,9.972,1023.07533,4.914
41,23,0.693,5e-05,0.13897,0.05071,0.1179,0.01296,0.00037,0.00414,0.00161,0.00337,8.467,0.629,10,1022.856,5.879
42,0,0.766,5e-05,0.14293,0.04252,0.07612,0.01317,0.00047,0.00411,0.00156,0.00332,12.98333,0.52667,10,1022.40067,6.44667
42,1,0.96769,0.00012,0.3908,0.04268,0.05608,0.01275,0.00056,0.004,0.0016,0.00298,16.373,0.491,10,1021.83833,5.378
42,2,0.73154,2e-05,0.07804,0.04628,0.10045,0.0132,0.0004,0.004,0.00161,0.00296,18.77133,0.45867,10,1020.69067,6.51033
42,3,1.04482,0.00012,0.38376,0.04261,0.08639,0.01275,0.00047,0.004,0.00162,0.00297,20.32267,0.418,10,1019.17067,7.64867
42,4,0.93049,8e-05,0.26538,0.0425,0.06203,0.01284,0.00052,0.004,0.0016,0.00293,21.236,0.389,10,1017.837,7.509
42,5,1.25491,6e-05,0.35493,0.04233,0.0761,0.0127,0.00045,0.00395,0.00148,0.00303,21.54667,0.38133,10,1017.05133,10.15333
42,6,0.9225,5e-05,0.14596,0.04177,0.1076,0.0128,0.00036,0.00408,0.00155,0.00327,21.41833,0.39333,10,1016.69667,9.64333
42,7,1.21482,0.00013,0.36336,0.04079,0.03888,0.01231,0.00059,0.01829,0.3035,0.00196,21.024,0.418,10,1016.102,8.444
42,8,0.69992,4e-05,0.12728,0.0404,0.01079,0.01766,0.00062,0.00411,0.1212,0.00648,20.196,0.45233,10,1015.70833,7.67967
42,9,1.03231,0.00013,0.37331,0.03966,0.10326,0.01256,0.00044,0.00409,0.00128,0.02805,19.77333,0.468,9.97867,1015.248,7.086
42,10,0.78012,0.00011,0.27757,0.03969,0.00504,0.01883,0.00069,0.00399,0.00122,0.07011,19.088,0.502,9.944,1014.405,6.237
42,11,0.75475,6e-05,0.107,0.03953,0.08145,0.01293,0.00046,0.00398,0.00122,0.04001,17.57667,0.55333,10,1013.53333,5.27333
42,12,1.10055,0.00021,0.50239,0.0398,0.01485,0.0122,0.00064,0.00399,0.15168,0.08388,14.902,0.62567,10,1013.05467,3.86133
42,13,0.46599,0.0036,0.26867,0.03964,0.06872,0.01232,0.00055,0.00399,0.00357,0.256,12.526,0.694,10,1012.56,3.22
42,14,1.1805,0.60312,0.28786,0.03986,0.01919,0.01806,0.00073,0.00398,0.00142,0.12166,10.68133,0.73433,10,1012.02933,3.333
42,15,1.64775,0.65187,0.15325,0.03932,0.05767,0.01214,0.00057,0.00391,0.00128,0.05162,9.39333,0.75867,10,1011.22733,3.47133
42,16,1.30005,0.00073,0.44147,0.03947,0.0288,0.02611,0.00062,0.00408,0.00145,0.01709,9.15,0.76,10,1010.485,2.38
42,17,1.49511,0.00017,0.46418,0.04073,0.03752,0.01246,0.00058,0.0041,0.01181,0.00321,9.856,0.756,10,1009.988,3.06467
42,18,1.59549,0.00015,0.37728,0.04158,0.05194,0.01265,0.00044,0.0495,0.33793,0.00323,10.77567,0.77,9.779,1009.99567,3.00033
42,19,1.69762,7e-05,0.42966,0.05928,0.08031,0.01245,0.00057,0.03344,0.00432,0.00324,10.866,0.77,8.998,1010.43,3.354
42,20,1.76538,0.00014,0.47427,0.39185,0.00464,0.01248,0.00067,0.00402,0.00152,0.00333,10.80067,0.74467,9.40067,1010.95933,4.136
42,21,1.42112,9e-05,0.26106,0.2119,0.10321,0.01736,0.00037,0.00397,0.00132,0.00296,11.22333,0.71,9.41,1011.71667,6.84333
42,22,1.64041,0.0001,0.29927,0.04371,0.11533,0.0127,0.00046,0.004,0.00159,0.00291,14.654,0.56,9.754,1012.511,11.172
42,23,1.57031,0.00014,0.50597,0.04383,0.10935,0.01258,0.00039,0.004,0.00153,0.00287,16.084,0.44133,9.362,1013.27267,15.90467
43,0,1.35631,0.00014,0.47958,0.04385,0.10682,0.01264,0.0004,0.004,0.0016,0.00293,15.58633,0.41233,9.659,1014.06033,18.12367
43,1,1.61531,0.0001,0.43604,0.04366,0.26343,0.01278,0.00048,0.00396,0.00146,0.00308,14.478,0.402,9.748,1014.56,19.3
43,2,1.33113,0.00013,0.52378,0.04389,0.0049,0.01265,0.00067,0.00408,0.00152,0.00336,13.00667,0.4,9.88,1015.04,18.51167
43,3,1.25143,0.00013,0.48168,0.0439,0.00495,0.01275,0.00067,0.00416,0.0016,0.00331,10.54133,0.38267,9.624,1015.94333,19.60133
43,4,1.36994,0.00011,0.51057,0.04372,0.01301,0.01273,0.00063,0.00415,0.00161,0.00329,8.166,0.38,9.121,1017.186,20.52
43,5,1.63707,7e-05,0.53214,0.0436,0.08662,0.0126,0.00041,0.00411,0.00156,0.00328,5.168,0.39867,9.21933,1018.71933,19.61067
43,6,1.35458,9e-05,0.44974,0.04307,0.00501,0.01278,0.00063,0.00412,0.00158,0.00325,2.563,0.39033,9.172,1020.22167,17.18133
43,7,1.56379,0.00013,0.50388,0.04216,0.00572,0.01255,0.0007,0.00413,0.20971,0.00459,0.21433,0.39033,9.73333,1021.811,17.507
43,8,1.46088,0.00014,0.37228,0.04226,0.1122,0.01792,0.00035,0.00404,0.20622,0.05538,-1.16267,0.4,9.84133,1022.728,15.898
43,9,0.69887,0.00011,0.28296,0.0422,0.01798,0.01276,0.00061,0.004,0.00133,0.32145,-2.011,0.404,9.955,1023.005,14.789
43,10,0.99917,0.00025,0.38903,0.04219,0.07754,0.01249,0.00053,0.0339,0.00141,0.27697,-3.16867,0.44267,9.61,1023.29133,13.93333
43,11,1.1205,0.00054,0.89751,0.05408,0.01257,0.01187,0.00072,0.004,0.00135,0.37924,-4.54833,0.45333,9.92167,1023.73,14.52333
43,12,1.15603,0.00027,0.56048,0.04236,0.0751,0.0124,0.00046,0.03389,0.23275,0.29905,-6.642,0.422,9.598,1024.076,15.284
43,13,0.50572,0.00021,0.39954,0.06784,0.01292,0.01242,0.00074,0.00399,0.00592,0.24763,-8.316,0.42767,9.90033,1024.80467,12.76467
43,14,0.6865,0.00026,0.46767,0.10217,0.06867,0.01241,0.00059,0.004,0.00138,0.19415,-9.47,0.42267,9.96533,1025.40533,10.84
