Day_,hour_,House_overall_kW,Dishwasher_kW,Furnace_kW,Home_office_kW,Fridge_kW,Garage_door_kW,Kitchen_kW,Microwave_kW,Living_room_kW,Solar_kW,temperature,humidity,visibility,pressure,windSpeed
106,6,1.24003,7e-05,0.17218,0.04009,0.03936,0.0128,0.00062,0.03392,0.27241,0.01843,57.232,0.39533,10,1018.312,5.92267
106,7,0.77084,7e-05,0.18631,0.08032,0.07301,0.0165,0.00054,0.0041,0.12,0.09347,54.73667,0.43333,10,1017.78,6.095
106,8,0.11821,1e-05,0.02049,0.0684,0.06237,0.01914,0.00056,0.00411,0.00153,0.3312,53.306,0.456,10,1017.208,5.436
106,9,0.05931,1e-05,0.02036,0.07567,0.02949,0.02139,0.00063,0.004,0.00149,0.40733,52.00733,0.487,10,1016.468,4.67367
106,10,0.31837,1e-05,0.02036,0.04011,0.08141,0.01304,0.00057,0.00399,0.00121,0.44987,51.11667,0.51533,10,1015.28,4.15667
106,11,0.3264,1e-05,0.02047,0.0402,0.04846,0.01308,0.00068,0.00399,0.00111,0.45384,50.593,0.542,10,1014.143,4.63
106,12,0.13795,1e-05,0.02033,0.03639,0.02871,0.0166,0.00064,0.004,0.00144,0.4502,49.68333,0.59333,10,1013.77,3.79667
106,13,0.08574,1e-05,0.02043,0.03505,0.08187,0.01307,0.0005,0.004,0.00147,0.41577,48.89,0.65833,10,1013.776,3.28833
106,14,0.0893,1e-05,0.02052,0.03505,0.05377,0.01312,0.00058,0.004,0.00145,0.35389,48.478,0.69,10,1014.25,4.628
106,15,0.22775,0,0.02051,0.03512,0.0242,0.01303,0.00068,0.00408,0.00145,0.25933,49.18833,0.66833,10,1015.102,6.139
106,16,0.36177,1e-05,0.02031,0.03499,0.0869,0.01297,0.00051,0.00407,0.00147,0.1319,51.12733,0.626,10,1015.66867,8.22533
106,17,0.45627,1e-05,0.02021,0.03498,0.06722,0.01288,0.00057,0.00409,0.00149,0.03517,52.455,0.61,9.97,1016.215,11.515
106,18,0.41701,1e-05,0.02014,0.03571,0.03114,0.01288,0.00064,0.00406,0.00153,0.00311,53.16933,0.578,9.972,1016.756,13.562
106,19,0.44611,1e-05,0.02033,0.03687,0.08119,0.01301,0.00051,0.0041,0.00161,0.0035,54.736,0.52167,10,1016.88167,13.46167
106,20,0.44906,1e-05,0.0204,0.03689,0.0731,0.01303,0.00052,0.0041,0.00163,0.00351,57.012,0.458,10,1016.668,14.018
106,21,0.39736,1e-05,0.02057,0.03692,0.03121,0.01312,0.00063,0.00411,0.00163,0.0035,59.33967,0.392,10,1016.19167,13.75533
106,22,0.44735,1e-05,0.0395,0.03691,0.07371,0.01311,0.00053,0.00414,0.00163,0.00349,61.55667,0.32333,10,1015.77,13.45
106,23,0.4538,1e-05,0.02071,0.03693,0.07953,0.01318,0.00052,0.00399,0.00151,0.00332,62.008,0.258,10,1015.59,16.989
107,0,0.39661,1e-05,0.0207,0.03688,0.0341,0.01317,0.00063,0.004,0.00163,0.00316,62.23,0.23267,10,1015.74333,17.40933
107,1,0.40708,1e-05,0.02076,0.03687,0.05721,0.0132,0.00058,0.004,0.00164,0.00314,61.44533,0.22233,10,1016.086,15.548
107,2,0.43365,1e-05,0.02072,0.03683,0.06529,0.01317,0.00054,0.004,0.00164,0.00312,59.538,0.212,10,1016.642,14.868
107,3,0.3961,1e-05,0.02073,0.03686,0.04562,0.01317,0.0006,0.00407,0.00157,0.00342,56.82167,0.235,10,1017.485,9.72667
107,4,0.40159,1e-05,0.02071,0.03678,0.02241,0.01315,0.00065,0.00412,0.00165,0.00345,54.36667,0.266,10,1018.40133,7.54867
107,5,0.52203,3e-05,0.02141,0.03496,0.05144,0.01318,0.00056,0.0041,0.00156,0.00377,51.999,0.306,10,1019.033,6.947
107,6,0.98428,0.00014,0.33698,0.03498,0.05088,0.01277,0.00059,0.0041,0.00152,0.02447,49.25933,0.35667,10,1019.35133,6.956
107,7,0.65331,5e-05,0.02095,0.03487,0.0354,0.01316,0.00061,0.00407,0.00148,0.11398,47.63967,0.39867,10,1019.70833,6.786
107,8,0.20899,4e-05,0.05424,0.035,0.02918,0.01306,0.00064,0.00411,0.00148,0.33484,46.252,0.44133,10,1019.87167,6.592
107,9,0.20614,5e-05,0.11149,0.03503,0.05175,0.01298,0.00058,0.00406,0.0014,0.41322,45.04533,0.482,10,1019.92867,5.76133
107,10,0.09827,4e-05,0.09554,0.03499,0.06085,0.01283,0.00055,0.00399,0.0014,0.45337,43.556,0.509,10,1020.11,5.517
107,11,0.12998,4e-05,0.08052,0.03501,0.0152,0.01288,0.00066,0.00398,0.00135,0.46235,43.20933,0.50133,10,1020.72733,5.742
107,12,0.07695,1e-05,0.02034,0.03503,0.04165,0.01304,0.0006,0.00392,0.00126,0.45546,42.29333,0.50667,10,1021.355,6.195
107,13,0.07691,1e-05,0.0204,0.03502,0.05993,0.01307,0.00056,0.0041,0.00141,0.42782,42.322,0.48,10,1022.206,6.628
107,14,0.12047,1e-05,0.03958,0.03505,0.04612,0.01304,0.00061,0.00409,0.00143,0.35364,44.37667,0.419,10,1023.29667,9.38333
107,15,0.17846,0,0.02043,0.03511,0.01176,0.01298,0.00071,0.00409,0.00141,0.2646,46.94067,0.33133,10,1024.04333,12.15733
107,16,0.27487,1e-05,0.02029,0.035,0.0651,0.01301,0.00057,0.00407,0.00144,0.13908,49.11,0.265,10,1024.515,13.748
107,17,0.46024,1e-05,0.02013,0.035,0.06417,0.01286,0.00058,0.00404,0.00143,0.03658,51.10333,0.22667,10,1024.79333,14.26
107,18,0.37136,1e-05,0.02011,0.03574,0.03238,0.01292,0.00065,0.00408,0.00151,0.00315,52.99033,0.21633,10,1024.816,12.49433
107,19,0.38602,1e-05,0.01975,0.03679,0.03646,0.01275,0.0006,0.00402,0.00156,0.00346,55.024,0.202,10,1024.52,10.382
107,20,0.41641,1e-05,0.02028,0.03691,0.06366,0.01301,0.00055,0.00409,0.00159,0.0035,57.22633,0.18133,10,1023.982,8.74067
107,21,0.52047,0,0.02025,0.03688,0.06283,0.03113,0.00056,0.00403,0.00155,0.00349,59.36267,0.16533,10,1023.39267,8.02133
107,22,0.78983,1e-05,0.08921,0.03685,0.03389,0.01287,0.00064,0.01836,0.00147,0.00307,61,0.155,10,1022.635,6.38
107,23,0.38682,1e-05,0.02039,0.03689,0.03541,0.01303,0.00062,0.004,0.00157,0.00314,61.97067,0.14467,10,1022.03733,5.51733
108,0,0.42433,1e-05,0.02047,0.03683,0.06122,0.01305,0.00055,0.004,0.00163,0.00311,62.18633,0.14,10,1021.88833,2.81033
108,1,0.42013,1e-05,0.02048,0.03683,0.05196,0.01305,0.00057,0.00399,0.00161,0.0031,60.588,0.158,10,1021.946,2.302
108,2,0.3613,1e-05,0.02046,0.03681,0.02042,0.01304,0.00066,0.004,0.0016,0.00307,55.798,0.23333,10,1022.22967,5.74467
108,3,0.41023,0,0.02042,0.03678,0.04508,0.01301,0.00059,0.004,0.0016,0.00306,49.76,0.36333,10,1022.6,4.63
108,4,0.40709,1e-05,0.02029,0.03666,0.0513,0.01294,0.00056,0.004,0.00158,0.00302,46.402,0.452,10,1022.899,5.417
108,5,0.56547,3e-05,0.02065,0.03487,0.05184,0.01306,0.00055,0.00398,0.00146,0.00222,43.88333,0.514,10,1023.03867,5.66
108,6,0.92635,0.0001,0.27206,0.03492,0.01162,0.01273,0.00068,0.00395,0.00135,0.01797,41.58,0.59133,10,1022.98333,5.26667
108,7,0.77706,5e-05,0.06411,0.03489,0.05171,0.01292,0.00061,0.00407,0.09694,0.11833,39.994,0.65,10,1022.792,3.94
108,8,0.28686,6e-05,0.09883,0.03488,0.0622,0.01268,0.00052,0.00401,0.02369,0.33901,37.52,0.71,10,1022.675,2.92
108,9,0.21078,5e-05,0.13801,0.03496,0.04744,0.01267,0.00061,0.02025,0.00147,0.41096,35.74533,0.746,10,1022.20933,4.32267
108,10,0.21595,2e-05,0.04535,0.12716,0.12599,0.01633,0.00038,0.01776,0.00144,0.44806,34.325,0.804,10,1021.933,5.046
108,11,0.10205,1e-05,0.01987,0.14276,0.11289,0.01276,0.00042,0.00404,0.00143,0.45624,33.126,0.82867,9.67333,1021.77,4.64267
108,12,0.2853,1e-05,0.04046,0.11895,0.24302,0.01279,0.00051,0.00405,0.00143,0.4432,32.08333,0.83967,9.824,1021.644,9.82033
108,13,0.11835,0,0.0202,0.09972,0.05902,0.01731,0.00061,0.00406,0.00144,0.40883,34.86367,0.83467,9.78733,1021.58567,1.829
108,14,0.53903,0.01761,0.04209,0.08991,0.10411,0.01275,0.00054,0.03434,0.00148,0.34964,42.07733,0.67067,10,1021.42333,2.51333
108,15,0.90493,0.46857,0.04396,0.06017,0.0375,0.04171,0.0007,0.004,0.00154,0.25508,48.85,0.528,10,1020.84,4.296
108,16,0.77184,0.4158,0.01929,0.05499,0.00716,0.04451,0.00075,0.004,0.00139,0.12981,55.61733,0.40667,10,1020.07,3.78133
108,17,1.60934,2e-05,0.01981,0.05507,0.14478,0.03266,0.00027,0.68156,0.0012,0.03444,62.425,0.31167,10,1018.99,5.425
108,18,0.4683,1e-05,0.02005,0.0556,0.06119,0.0128,0.0006,0.00404,0.00144,0.00308,67.478,0.258,10,1017.86,5.714
108,19,0.71962,1e-05,0.0445,0.05686,0.07795,0.03793,0.00058,0.00394,0.00148,0.00349,71.38267,0.20067,10,1016.48333,6.36867
108,20,0.88725,0.02645,0.06524,0.0702,0.07238,0.0235,0.00052,0.03204,0.00156,0.00325,73.59667,0.17,10,1015.392,9.96733
108,21,1.14791,0.46057,0.01978,0.37855,0.00672,0.01257,0.00078,0.004,0.00157,0.00327,74.414,0.173,10,1014.446,11.197
108,22,0.99662,0.35884,0.05243,0.07266,0.13415,0.01275,0.00046,0.00401,0.00158,0.00325,74.49,0.18667,10,1013.64667,12.31
108,23,0.35396,0.00027,0.0205,0.05411,0.01366,0.01309,0.0007,0.00413,0.00159,0.00351,73.557,0.21467,10,1013.23967,12.37867
109,0,0.5041,0.00026,0.02086,0.05412,0.07032,0.01319,0.00058,0.00421,0.00168,0.00353,70.748,0.26,10,1013.186,10.562
109,1,0.51207,0.00026,0.02097,0.05419,0.06321,0.01322,0.0006,0.00423,0.00168,0.00354,66.48833,0.32033,10,1013.41367,9.40033
109,2,0.38321,0.00027,0.0209,0.05695,0.02835,0.01327,0.00067,0.00424,0.00169,0.00352,62.88533,0.38333,10,1013.932,8.646
109,3,0.45361,0.00027,0.02082,0.05409,0.09054,0.01323,0.00051,0.00419,0.00167,0.00346,60.19,0.435,10,1014.255,6.79
109,4,0.36247,0.00027,0.0206,0.05357,0.00515,0.01312,0.00071,0.00406,0.00157,0.00337,57.948,0.48667,10,1014.146,5.446
109,5,0.476,0.00028,0.02068,0.05158,0.10571,0.01315,0.00048,0.00401,0.00154,0.00316,56.87233,0.527,10,1014.06533,4.87333
109,6,0.4369,0.00024,0.02051,0.05206,0.00616,0.01305,0.00077,0.004,0.06802,0.02307,56.66,0.558,10,1013.998,4.018
109,7,0.83222,1e-05,0.05022,0.07962,0.08139,0.013,0.00051,0.01948,0.28408,0.13266,56.40033,0.589,10,1013.80333,2.896
109,8,1.5813,1e-05,0.02015,0.11656,0.03262,0.01275,0.00066,0.00396,0.11031,0.32306,55.79667,0.61333,10,1013.49667,2.77
109,9,0.9565,2e-05,0.08187,0.05648,0.04179,0.01276,0.00066,0.00401,0.11061,0.38677,54.891,0.662,10,1013.59,1.317
109,10,0.42587,1e-05,0.02015,0.05401,0.07219,0.04076,0.00054,0.00409,0.10578,0.42182,54.07933,0.69467,10,1013.44533,1.89933
109,11,0.28186,1e-05,0.02022,0.05307,0.06333,0.05704,0.00057,0.00409,0.10224,0.43046,53.03133,0.723,10,1013.12233,1.52967
109,12,0.12328,1e-05,0.02025,0.04129,0.02756,0.02765,0.00064,0.0041,0.10083,0.42436,53.626,0.73,10,1013.394,1.248
109,13,0.41824,0,0.02021,0.04132,0.04137,0.01801,0.00069,0.03436,0.10007,0.39134,56.47333,0.66333,10,1013.48833,2.48167
109,14,0.29418,1e-05,0.02024,0.057,0.09774,0.02505,0.00046,0.004,0.1004,0.27589,59.45267,0.624,9.60133,1013.35133,0.962
109,15,0.34701,0,0.02031,0.11657,0.06812,0.01293,0.00055,0.004,0.10118,0.20386,63.412,0.566,9.954,1013.015,2.652
109,16,0.48429,1e-05,0.02029,0.09576,0.03913,0.01284,0.00063,0.00399,0.10107,0.11567,68.49533,0.504,9.86,1012.392,5.40867
109,17,0.65959,2e-05,0.03769,0.10008,0.03822,0.0162,0.0006,0.00399,0.19604,0.03067,72.919,0.46133,9.995,1011.509,6.199
109,18,0.80836,1e-05,0.04719,0.04187,0.13109,0.01456,0.00045,0.11831,0.00416,0.00562,75.93067,0.42967,9.98333,1010.484,11.157
109,19,1.39947,1e-05,0.03028,0.09285,0.03163,0.01664,0.00089,0.00382,0.00216,0.00404,76.74,0.42133,9.53333,1009.7,8.48667
109,20,3.03285,0,0.01977,0.15844,0.0675,0.01267,0.00076,0.01821,0.00231,0.00402,75.016,0.461,9.788,1009.278,8.389
109,21,1.07202,0,0.0204,0.12346,0.07804,0.01299,0.00072,0.00397,0.00227,0.00411,69.31467,0.65933,8.06,1009.308,4.018
109,22,0.88677,1e-05,0.02079,0.1355,0.04248,0.01307,0.00077,0.004,0.00206,0.00413,67.41833,0.72167,9.325,1009.60333,2.70667
109,23,1.18252,0.53376,0.0198,0.04384,0.12496,0.01259,0.00053,0.00421,0.00796,0.0035,66.4,0.736,9.774,1009.49,0.984
110,0,0.91511,0.42273,0.04511,0.04331,0.1167,0.0127,0.00052,0.00415,0.00716,0.00354,65.20233,0.77167,9.32467,1009.37467,2.82867
110,1,0.61787,0.00026,0.02082,0.04309,0.23287,0.01322,0.00053,0.00416,0.00318,0.00354,63.07933,0.818,8.20867,1009.462,1.788
110,2,0.36449,0.00027,0.02093,0.04325,0.04468,0.01328,0.00065,0.00419,0.0022,0.00354,62.04,0.843,7.975,1009.681,1.569
110,3,0.46833,0.00026,0.02074,0.04314,0.06386,0.01313,0.00059,0.004,0.00203,0.00351,61.25,0.86333,7.39,1009.63,1.34
110,4,0.44028,0.00026,0.02051,0.04307,0.03039,0.013,0.00066,0.00397,0.00196,0.00344,60.61767,0.89,7.143,1009.31633,2.28167
110,5,0.34006,0.00028,0.02027,0.04138,0.04029,0.01296,0.00064,0.0041,0.00206,0.00531,60.14,0.894,5.92,1009.02,2.154
110,6,0.92825,0.0001,0.11809,0.04133,0.13654,0.0128,0.00044,0.00413,0.30757,0.04527,59.64033,0.9,4.828,1008.71833,2.21167
110,7,0.63131,2e-05,0.06349,0.04198,0.06395,0.01862,0.00051,0.0041,0.25029,0.10372,59.22333,0.90467,4.41067,1008.43133,1.912
110,8,0.34289,0,0.02028,0.11035,0.05081,0.01294,0.00062,0.00408,0.00155,0.09123,58.68,0.91,4.585,1008.315,2.26
110,9,0.43113,2e-05,0.07685,0.07531,0.05697,0.01287,0.00065,0.00411,0.00142,0.29575,58.062,0.90467,4.594,1008.27867,3.01867
110,10,0.35985,1e-05,0.02043,0.09176,0.05036,0.01294,0.00065,0.00412,0.00141,0.36966,57.52867,0.9,5.80567,1008.41867,4.512
110,11,0.25265,1e-05,0.02022,0.07229,0.09355,0.01292,0.00045,0.04986,0.15071,0.47319,57.104,0.882,7.714,1008.822,5.708
110,12,0.11019,0,0.0202,0.0595,0.0733,0.01287,0.00056,0.00409,0.00152,0.46397,56.886,0.84467,8.917,1009.47233,6.86233
110,13,0.10267,0,0.02033,0.13631,0.05852,0.01294,0.00058,0.00407,0.0015,0.43325,56.83333,0.77,9.60667,1010.11333,9.37667
110,14,0.19299,1e-05,0.02024,0.08603,0.07401,0.02086,0.00055,0.00407,0.00152,0.36902,57.008,0.691,9.931,1010.657,11.062
110,15,0.31833,1e-05,0.02022,0.10074,0.07517,0.01784,0.00056,0.00408,0.00153,0.22013,57.68133,0.626,10,1011.03,10.45533
110,16,0.36705,1e-05,0.02011,0.10966,0.06661,0.01283,0.00058,0.00405,0.00152,0.136,59.43333,0.55633,10,1010.97967,11.58667
110,17,0.65396,1e-05,0.01996,0.07276,0.06202,0.01268,0.00056,0.00404,0.14473,0.03781,60.9,0.5,10,1010.756,13.43
110,18,0.50321,1e-05,0.01989,0.04168,0.05984,0.01267,0.00061,0.004,0.00141,0.00313,62.26667,0.44833,10,1010.49333,11.77167
110,19,0.68956,1e-05,0.01981,0.15571,0.0851,0.01268,0.00058,0.04846,0.00162,0.00309,62.71533,0.40533,10,1010.25933,13.59733
110,20,0.7768,1e-05,0.02021,0.42918,0.06123,0.01283,0.0006,0.00398,0.00161,0.00312,62.867,0.364,10,1010.221,13.814
110,21,0.90978,2e-05,0.02039,0.46044,0.05525,0.01777,0.00068,0.00396,0.00152,0.00325,62.292,0.34133,10,1010.49067,14.88267
110,22,1.05369,0.4503,0.04566,0.13673,0.05804,0.01242,0.00067,0.00408,0.00163,0.00344,60.75167,0.311,10,1011.09967,14.04167
110,23,0.84253,0.4181,0.01959,0.04327,0.05258,0.01252,0.00065,0.0041,0.00166,0.00344,57.90667,0.28033,10,1011.866,13.15433
111,0,0.52311,0.14179,0.02018,0.04312,0.04916,0.01286,0.00063,0.00412,0.00169,0.00344,53.832,0.29133,10,1012.98,9.99867
111,1,0.47682,0.00025,0.02052,0.04311,0.04822,0.01295,0.00063,0.00413,0.00165,0.00343,50.699,0.311,10,1014.047,8.737
111,2,0.43454,0.00026,0.02048,0.04302,0.04905,0.01299,0.00061,0.00411,0.00168,0.00345,48.43933,0.324,10,1014.86467,8.91933
111,3,0.38188,0.00027,0.0204,0.04299,0.04614,0.01299,0.00061,0.00399,0.0015,0.00349,46.31333,0.35667,10,1015.12167,8.81167
111,4,0.36432,0.00028,0.0205,0.0429,0.04392,0.01304,0.00063,0.00399,0.00152,0.0032,44.13,0.396,10,1015.344,7.238
111,5,0.36025,0.00028,0.02034,0.04111,0.0414,0.01295,0.00062,0.00398,0.00151,0.00211,42.23533,0.43167,10,1015.60467,6.658
111,6,0.76955,0.00011,0.0467,0.04124,0.07467,0.01285,0.00056,0.03368,0.24438,0.01655,40.50867,0.46733,10,1015.60667,6.09667
111,7,0.46253,1e-05,0.05473,0.04124,0.05378,0.01796,0.00054,0.0189,0.19362,0.16987,39.648,0.472,10,1015.66,6.065
111,8,0.13614,0,0.02047,0.10634,0.07131,0.01301,0.00054,0.00409,0.01053,0.34422,37.45,0.51667,10,1016.08333,4.06
111,9,0.0452,0,0.02043,0.11085,0.04086,0.013,0.00062,0.00412,0.01075,0.41762,35.35567,0.572,10,1016.79967,3.56133
111,10,0.18395,1e-05,0.02239,0.11173,0.11915,0.01289,0.00043,0.00409,0.0072,0.45989,35.784,0.598,10,1017.644,3.668
111,11,0.35614,2e-05,0.07511,0.03952,0.23723,0.02932,0.00053,0.00409,0.00443,0.46494,40.03933,0.48467,10,1018.42433,6.112
111,12,0.03561,1e-05,0.02001,0.03935,0.09923,0.01283,0.00046,0.00408,0.00252,0.44816,44.33533,0.332,10,1018.69533,8.27
111,13,0.0918,1e-05,0.02024,0.03945,0.00522,0.01296,0.0007,0.00409,0.00168,0.41679,46.76,0.285,10,1018.68,7.815
111,14,0.0607,1e-05,0.0203,0.03944,0.00515,0.01298,0.00071,0.00409,0.00176,0.3567,49.558,0.254,10,1018.48333,7.05067
111,15,0.24937,0,0.0204,0.03943,0.08104,0.01294,0.00055,0.00411,0.00165,0.26178,52.32767,0.223,10,1017.85333,6.881
111,16,0.27596,1e-05,0.02019,0.03942,0.03538,0.01289,0.00065,0.00397,0.00155,0.13253,54.548,0.198,10,1017.196,7.41
111,17,0.45312,1e-05,0.01997,0.03938,0.06396,0.01273,0.00058,0.00397,0.00158,0.03672,57.085,0.16467,10,1016.60533,10.32233
111,18,0.39292,1e-05,0.01997,0.03995,0.03803,0.01278,0.00064,0.004,0.0016,0.00304,58.70333,0.14333,10,1016.01333,12.23333
111,19,0.65799,1e-05,0.01985,0.04131,0.07883,0.0338,0.00055,0.04878,0.00501,0.0032,59.27,0.14,10,1015.554,13.439
111,20,0.89785,1e-05,0.02026,0.30291,0.09647,0.01284,0.00065,0.00396,0.00171,0.00325,59.57333,0.14,10,1015.49867,11.37267
111,21,0.6151,1e-05,0.02039,0.19956,0.07823,0.01296,0.00054,0.004,0.00161,0.00315,58.75833,0.15533,9.96933,1015.69633,9.75233
111,22,0.41502,1e-05,0.0206,0.04219,0.04858,0.01309,0.00061,0.00399,0.00165,0.00317,56.938,0.176,9.992,1015.902,7.996
111,23,0.39593,1e-05,0.02076,0.04219,0.05265,0.01316,0.0006,0.00401,0.00165,0.00335,53.46667,0.23,10,1016.315,5.06833
112,0,0.36135,1e-05,0.04126,0.04215,0.04311,0.0131,0.00063,0.00415,0.00178,0.00344,49.366,0.32667,10,1017.02267,1.154
112,1,0.36398,1e-05,0.02073,0.04213,0.05041,0.01314,0.0006,0.00413,0.00181,0.00345,46.436,0.421,10,1017.408,1.116
112,2,0.39996,0,0.02071,0.04215,0.04266,0.01308,0.00063,0.00413,0.00181,0.00343,45.42333,0.47667,10,1017.328,2.206
112,3,0.43199,0,0.02066,0.04209,0.0426,0.01301,0.00063,0.00414,0.0018,0.00341,45.254,0.49933,10,1017.39733,1.37133
112,4,0.36229,1e-05,0.02052,0.04182,0.04589,0.01302,0.0006,0.00397,0.00156,0.00324,45.53233,0.50067,10,1017.27967,0.59867
112,5,0.46582,3e-05,0.0207,0.04009,0.03829,0.01306,0.00061,0.00399,0.00159,0.00256,45.56333,0.522,10,1016.96333,3.62933
112,6,0.80904,4e-05,0.06571,0.04023,0.05148,0.01282,0.00059,0.04656,0.23119,0.02131,45.044,0.548,10,1016.751,2.027
112,7,0.76838,4e-05,0.1159,0.06836,0.05533,0.01855,0.00054,0.30993,0.117,0.16688,44.96867,0.53,10,1016.928,2.76733
112,8,0.12465,0,0.02017,0.11648,0.06818,0.01287,0.00055,0.004,0.00157,0.31349,44.77833,0.53333,10,1016.86,2.465
112,9,0.07458,1e-05,0.02015,0.12484,0.04391,0.0129,0.0006,0.00399,0.00158,0.38536,44.624,0.55,10,1016.98,2.544
112,10,0.07798,0,0.01998,0.12163,0.05426,0.01282,0.00057,0.00405,0.0017,0.42252,45.411,0.529,10,1017.372,3.29233
112,11,0.29843,3e-05,0.07995,0.11047,0.05145,0.01281,0.0006,0.00409,0.05715,0.44305,47.13133,0.444,10,1017.72933,3.01667
112,12,0.23305,0.17698,0.01994,0.10972,0.01389,0.01267,0.00073,0.00407,0.00175,0.45787,49.332,0.373,10,1017.583,3.602
112,13,0.46605,0.47174,0.01934,0.10457,0.06021,0.0124,0.00063,0.00408,0.00165,0.4077,51.96,0.29667,10,1017.19333,4.06333
112,14,0.49433,0.42613,0.04037,0.09468,0.04529,0.01239,0.00066,0.00402,0.00159,0.34155,54.28933,0.26267,10,1016.64467,2.05033
112,15,0.28445,0.00012,0.02004,0.10373,0.0557,0.01275,0.00059,0.00395,0.00152,0.24675,56.876,0.25,10,1015.748,3.268
112,16,0.31772,1e-05,0.01998,0.10617,0.0472,0.01276,0.00062,0.004,0.0016,0.11853,58.88967,0.25867,10,1015.00333,4.30933
112,17,0.61484,1e-05,0.02017,0.053,0.06466,0.01283,0.00054,0.00399,0.19161,0.02844,59.95467,0.27,10,1014.454,6.49667
112,18,0.48618,1e-05,0.02008,0.06237,0.0634,0.01287,0.00056,0.06326,0.00891,0.00284,60.605,0.275,10,1013.855,6.845
112,19,0.45104,0,0.02019,0.12933,0.0421,0.01293,0.00062,0.004,0.00162,0.0034,60.88733,0.28533,10,1013.30933,5.332
112,20,0.75824,1e-05,0.02023,0.37448,0.04394,0.01288,0.00068,0.00404,0.00179,0.00352,60.20233,0.30133,10,1013.01633,5.29
112,21,0.88892,1e-05,0.02055,0.34099,0.06,0.01799,0.00069,0.00407,0.00191,0.00354,58.88,0.328,10,1012.822,5.2
112,22,0.53931,1e-05,0.02056,0.04132,0.05846,0.01311,0.00066,0.00412,0.00187,0.00354,57.12067,0.37167,10,1012.711,3.829
112,23,0.54228,0,0.02066,0.04142,0.05699,0.0131,0.0006,0.00413,0.00179,0.00351,55.32667,0.41,10,1013.04667,3.64333
113,0,0.45438,0,0.02075,0.04145,0.05601,0.01316,0.0006,0.00413,0.00176,0.00351,53.624,0.455,10,1013.227,3.706
113,1,0.38004,1e-05,0.02074,0.04144,0.05524,0.01321,0.0006,0.00415,0.00177,0.00352,51.976,0.52133,10,1012.98067,2.39267
113,2,0.39784,1e-05,0.0408,0.04141,0.04631,0.01317,0.00062,0.00398,0.00161,0.00336,50.02667,0.57067,10,1012.48367,2.801
113,3,0.33795,0,0.02065,0.04142,0.03877,0.01316,0.00064,0.004,0.00163,0.00319,48.464,0.612,10,1012.024,3.18
113,4,0.44017,0,0.02058,0.04134,0.0405,0.01305,0.00064,0.00406,0.00166,0.00345,48.19,0.62,10,1011.45667,3.97667
113,5,0.34802,1e-05,0.02041,0.03996,0.03711,0.01303,0.00064,0.00409,0.00172,0.00611,48.31133,0.61133,10,1011.08267,3.88733
113,6,0.87011,1e-05,0.03786,0.03943,0.06272,0.01285,0.00063,0.00411,0.25801,0.01477,47.835,0.628,10,1010.437,5.272
113,7,0.60765,1e-05,0.04846,0.03946,0.07607,0.01757,0.00046,0.00406,0.22516,0.0543,47.36933,0.602,9.75733,1009.84733,5.11267
113,8,0.30438,1e-05,0.04881,0.03942,0.05626,0.01285,0.00059,0.00405,0.00165,0.11706,47.34,0.55167,9.99133,1009.346,7.27467
113,9,0.15461,0,0.0203,0.03948,0.05379,0.0129,0.00061,0.00401,0.00151,0.27579,46.191,0.572,9.75867,1009.03733,6.997
113,10,0.07389,1e-05,0.02026,0.03945,0.0469,0.01295,0.0006,0.00399,0.00158,0.39304,44.39267,0.63467,9.502,1008.916,7.97067
113,11,0.2022,1e-05,0.02023,0.03946,0.05198,0.01294,0.0006,0.00397,0.00148,0.19167,43.052,0.707,6.619,1008.243,6.518
113,12,0.26672,1e-05,0.0202,0.03943,0.03663,0.01288,0.00064,0.00406,0.00166,0.11225,41.88733,0.77933,7.63067,1007.69667,5.996
113,13,0.47759,1e-05,0.02017,0.03941,0.03935,0.01286,0.00065,0.00408,0.00169,0.04396,41.13,0.845,4.74333,1007.43833,6.23667
113,14,0.87845,1e-05,0.02015,0.03929,0.04287,0.01291,0.00075,0.00422,0.00138,0.00905,40.736,0.868,6.56,1007.218,6.508
113,15,0.80421,1e-05,0.0202,0.03935,0.05444,0.01294,0.00072,0.0042,0.00132,0.07053,41.009,0.86,5.83367,1007.24,7.46933
113,16,0.8752,1e-05,0.02015,0.03934,0.04681,0.01288,0.00075,0.00419,0.00125,0.03237,41.122,0.85733,7.61667,1007.44333,7.564
113,17,0.76606,0,0.02016,0.03935,0.05827,0.01287,0.00066,0.0041,0.10071,0.01476,41.041,0.847,8.498,1007.451,7.374
113,18,0.59915,1e-05,0.02011,0.04043,0.09708,0.02101,0.00054,0.00398,0.00162,0.0024,41.15333,0.83,9.36,1007.86,6.56667
113,19,0.97711,0.20353,0.04497,0.06668,0.12092,0.01264,0.00064,0.00398,0.00169,0.00325,40.92733,0.81733,9.70033,1008.60067,6.44
113,20,1.22267,0.41584,0.01952,0.06478,0.12881,0.01244,0.00051,0.00399,0.00164,0.0032,40.468,0.834,9.314,1009.296,6.404
113,21,0.97059,0.37197,0.01972,0.04131,0.13032,0.01253,0.00047,0.004,0.00167,0.00322,40.24767,0.83567,9.26067,1009.781,6.57767
113,22,0.8,0.00026,0.02058,0.04104,0.25637,0.01302,0.00055,0.00401,0.00167,0.00324,40,0.83467,9.48,1010.462,5.13133
