Day_,hour_,House_overall_kW,Dishwasher_kW,Furnace_kW,Home_office_kW,Fridge_kW,Garage_door_kW,Kitchen_kW,Microwave_kW,Living_room_kW,Solar_kW,temperature,humidity,visibility,pressure,windSpeed
176,1,0.4329,1e-05,0.02066,0.04209,0.09723,0.01316,0.00059,0.004,0.00164,0.00308,62.32267,0.80733,9.604,1013.28467,4.84533
176,2,0.33609,1e-05,0.02072,0.0421,0.01387,0.01318,0.00075,0.004,0.00167,0.00307,60.533,0.846,9.582,1013.668,2.217
176,3,0.43155,1e-05,0.0207,0.04206,0.08019,0.01316,0.00062,0.00406,0.00158,0.00336,60.08867,0.84067,9.45867,1014.158,2.17267
176,4,0.4649,0,0.02076,0.04131,0.03767,0.01309,0.00071,0.00416,0.00164,0.00221,59.461,0.85933,9.98167,1014.72167,3.82367
176,5,0.35798,1e-05,0.02053,0.04017,0.05393,0.01308,0.00067,0.00414,0.00156,0.00498,64.46733,0.77667,10,1015.116,4.986
176,6,0.85643,1e-05,0.0499,0.04016,0.08334,0.01286,0.00061,0.00401,0.31337,0.04172,68.68667,0.67467,10,1015.588,6.21533
176,7,0.57989,1e-05,0.03398,0.05042,0.02498,0.01812,0.00068,0.01849,0.1516,0.03584,72.296,0.593,10,1015.683,4.901
176,8,0.33687,1e-05,0.01992,0.08033,0.08293,0.01271,0.00058,0.00399,0.01053,0.19337,75.38933,0.51933,10,1015.52733,6.47067
176,9,0.18114,1e-05,0.04753,0.05688,0.0456,0.01266,0.00065,0.00398,0.01054,0.34778,78.36167,0.44167,10,1015.515,7.27
176,10,0.50537,1e-05,0.03541,0.04027,0.04263,0.0128,0.00068,0.004,0.01042,0.38113,79.45,0.396,10,1015.474,4.482
176,11,0.60084,1e-05,0.02031,0.04024,0.083,0.01293,0.00067,0.00401,0.01525,0.39271,80.44533,0.373,10,1015.13533,4.91433
176,12,0.10801,0.00221,0.02025,0.04031,0.09844,0.01298,0.00055,0.01122,0.0096,0.3869,81.65667,0.342,10,1014.826,5.74667
176,13,1.09962,0.52496,0.01914,0.04042,0.06251,0.01229,0.00075,0.00418,0.00247,0.3686,82.791,0.317,10,1014.671,6.973
176,14,1.06157,0.44161,0.04028,0.04035,0.0581,0.01238,0.00078,0.0042,0.00141,0.32551,83.33333,0.31,10,1014.68667,8.08
176,15,0.56403,0.00028,0.02016,0.04022,0.07777,0.01285,0.00069,0.00417,0.00136,0.24222,82.92433,0.31,10,1014.59433,7.238
176,16,0.47788,0.00028,0.02003,0.04022,0.06497,0.01282,0.00067,0.00412,0.00156,0.14202,82.314,0.314,10,1014.678,6.6
176,17,0.4102,0.00027,0.02017,0.04028,0.05059,0.02033,0.00068,0.00409,0.00174,0.0639,79.69167,0.36767,10,1015.07367,5.21267
176,18,0.35647,0.00029,0.02033,0.04038,0.05111,0.013,0.00067,0.00408,0.00168,0.01217,73.85933,0.50467,10,1015.46133,3.11133
176,19,0.47354,0.00027,0.02038,0.04178,0.07057,0.01298,0.00065,0.00394,0.00151,0.00257,68.78,0.625,10,1015.875,3.47
176,20,0.88536,0.00025,0.02038,0.31757,0.08563,0.02505,0.00074,0.00398,0.00165,0.00327,66.458,0.68133,10,1016.26733,5.29533
176,21,0.7503,0.00026,0.02054,0.23725,0.0585,0.0132,0.00066,0.00399,0.00162,0.00322,65.44667,0.72267,10,1016.46633,4.602
176,22,0.37263,0.00027,0.02049,0.04256,0.02985,0.01306,0.00071,0.004,0.00163,0.00318,64.288,0.764,10,1016.408,3.448
176,23,0.53239,0.00026,0.02081,0.04248,0.08214,0.01314,0.00063,0.00399,0.00163,0.00323,62.47567,0.81167,10,1016.34533,3.453
177,0,0.4834,0.00026,0.02064,0.04241,0.05982,0.01307,0.00066,0.00397,0.00161,0.00322,60.73667,0.85,9.83333,1016.36,1.57667
177,1,0.35983,0.00027,0.02062,0.04238,0.02942,0.01312,0.00072,0.00398,0.00163,0.00319,59.993,0.867,9.897,1016.171,1.678
177,2,0.42867,0.00027,0.0207,0.04238,0.08533,0.01317,0.00061,0.00398,0.00156,0.00345,58.998,0.88467,9.608,1016.30267,1.20133
177,3,0.36578,0.00027,0.02074,0.04238,0.03404,0.01318,0.0007,0.00414,0.00187,0.00347,59.28333,0.89,9.664,1016.449,3.81933
177,4,0.37714,0.00027,0.02084,0.0416,0.05245,0.01323,0.00068,0.00405,0.00166,0.0023,62.35,0.842,9.88,1016.366,3.752
177,5,0.45838,0.00027,0.02081,0.0405,0.08008,0.01315,0.00064,0.00398,0.00151,0.00472,66.91167,0.76333,9.98667,1016.29833,4.46833
177,6,0.53486,0.00027,0.02058,0.04053,0.01158,0.01302,0.00078,0.00396,0.14677,0.04073,71.48467,0.68933,10,1016.004,4.972
177,7,0.75923,9e-05,0.06826,0.04051,0.08029,0.01807,0.00059,0.00402,0.23953,0.03638,76.021,0.599,9.964,1015.636,6.559
177,8,0.18329,1e-05,0.02011,0.04036,0.06028,0.01867,0.00064,0.00409,0.00147,0.19539,79.16667,0.534,9.99733,1015.04933,8.92333
177,9,1.01514,1e-05,0.02024,0.04064,0.03119,0.02748,0.00052,0.00395,0.00241,0.346,80.51033,0.49133,10,1014.778,12.13467
177,10,0.58225,1e-05,0.01999,0.04007,0.08208,0.04607,0.00055,0.00401,0.00136,0.37318,81.281,0.491,10,1014.39433,12.34833
177,11,0.29216,1e-05,0.05205,0.0449,0.07524,0.01269,0.0006,0.07751,0.00522,0.3893,80.92867,0.524,9.996,1013.58933,14.02867
177,12,0.147,1e-05,0.02024,0.06069,0.06722,0.02016,0.00062,0.004,0.00145,0.38463,79.431,0.585,9.943,1012.638,13.831
177,13,0.15078,1e-05,0.02039,0.06105,0.08943,0.01941,0.00058,0.004,0.00139,0.35901,77.32933,0.634,9.974,1011.66667,13.448
177,14,0.21979,1e-05,0.02037,0.03925,0.14386,0.01481,0.00047,0.00397,0.0013,0.30422,76.065,0.67667,9.71167,1011.285,12.72833
177,15,0.21256,1e-05,0.02024,0.03928,0.04561,0.01286,0.00068,0.00408,0.00143,0.23171,73.562,0.776,7.968,1011.166,9.608
177,16,0.37025,1e-05,0.01998,0.03914,0.13205,0.01276,0.00049,0.00407,0.00147,0.13393,71.591,0.84467,7.25467,1011.19633,7.60033
177,17,0.3968,0,0.02013,0.03926,0.04528,0.0128,0.00069,0.00409,0.00151,0.06136,70.22267,0.86267,9.168,1010.432,7.98467
177,18,0.44957,1e-05,0.02023,0.03936,0.11725,0.01294,0.00055,0.0041,0.00154,0.01015,68.563,0.876,9.972,1010.218,6.402
177,19,0.43962,1e-05,0.02029,0.04076,0.04629,0.01291,0.00069,0.00413,0.0016,0.00272,67.64333,0.89667,9.65,1010.46,5.09333
177,20,0.56891,1e-05,0.02038,0.04122,0.13026,0.01294,0.00056,0.00399,0.00151,0.00352,66.943,0.90633,8.94267,1010.25233,4.90567
177,21,0.45585,0,0.02068,0.04131,0.03267,0.01308,0.00073,0.00397,0.00153,0.00334,66.628,0.908,8.894,1009.93,4.77
177,22,0.47436,1e-05,0.02066,0.04125,0.13132,0.01315,0.00055,0.00399,0.00146,0.00357,66.16533,0.91133,9.03933,1009.88633,5.35133
177,23,0.45245,1e-05,0.02073,0.04133,0.03885,0.01311,0.00072,0.00418,0.00163,0.00349,65.646,0.87667,9.35133,1010.36533,5.838
178,0,0.47277,1e-05,0.02057,0.04118,0.13386,0.01311,0.00054,0.00415,0.00167,0.00346,64.13,0.83,9.645,1010.525,6.23
178,1,0.41602,1e-05,0.0206,0.04124,0.02896,0.01307,0.00074,0.00415,0.00165,0.00346,62.49133,0.794,9.944,1010.83933,7.294
178,2,0.50878,1e-05,0.02064,0.04115,0.13889,0.01312,0.00054,0.00403,0.00152,0.00354,61.07133,0.78567,10,1011.346,5.41067
178,3,0.33496,1e-05,0.02064,0.04117,0.02259,0.01315,0.00075,0.00398,0.00158,0.00318,62.06,0.76,10,1011.928,5.872
178,4,0.55438,0,0.02083,0.04025,0.1342,0.01317,0.00054,0.004,0.0016,0.00235,64.30767,0.702,10,1012.45133,7.94333
178,5,0.34795,1e-05,0.02086,0.03929,0.026,0.01323,0.00074,0.00401,0.00154,0.01023,66.67,0.61333,10,1012.70667,12.56667
178,6,0.80601,1e-05,0.04043,0.03919,0.14048,0.01302,0.00053,0.004,0.00151,0.0461,68.204,0.538,10,1012.813,15.041
178,7,0.27702,1e-05,0.02041,0.03921,0.01546,0.01303,0.00074,0.004,0.00146,0.03869,68.87667,0.498,10,1013.02333,13.58067
178,8,0.27709,1e-05,0.0202,0.03913,0.13111,0.01291,0.0005,0.00397,0.00137,0.19907,70.19067,0.45933,10,1013.17433,15.07067
178,9,0.11432,0,0.01992,0.03917,0.03211,0.01271,0.00069,0.00403,0.00138,0.32497,71.694,0.426,10,1013.152,13.462
178,10,0.13477,1e-05,0.01976,0.03907,0.12781,0.01267,0.00048,0.00406,0.00147,0.36008,73.18,0.395,10,1013.07333,14.39167
178,11,0.06284,1e-05,0.01948,0.03903,0.02688,0.01251,0.00068,0.00404,0.00148,0.36271,73.992,0.37267,10,1012.96467,14.90667
178,12,0.11135,1e-05,0.02003,0.03911,0.09145,0.01279,0.00057,0.00407,0.0015,0.35658,74.746,0.352,10,1012.968,13.455
178,13,0.07444,1e-05,0.01966,0.03913,0.05127,0.01262,0.00064,0.00404,0.00145,0.35669,75.30533,0.34067,10,1013.24067,13.77533
178,14,0.15242,1e-05,0.02034,0.03924,0.05275,0.0129,0.00067,0.00399,0.00137,0.30917,74.528,0.34967,10,1013.76267,14.14833
178,15,0.21129,1e-05,0.01968,0.03907,0.08751,0.01262,0.00057,0.00397,0.00145,0.23261,73.16967,0.36133,10,1014.44133,11.59167
178,16,0.31952,0,0.02008,0.0392,0.01793,0.01275,0.00074,0.00399,0.0015,0.13214,70.24467,0.40667,10,1015.098,6.90067
178,17,0.46118,1e-05,0.02002,0.0392,0.10493,0.01276,0.00057,0.00399,0.00149,0.05848,65.689,0.507,10,1015.693,5.426
178,18,0.39958,1e-05,0.01999,0.03937,0.03731,0.01277,0.00071,0.00399,0.00152,0.01226,62.664,0.58467,10,1016.32,4.71133
178,19,0.41831,1e-05,0.01996,0.04065,0.07721,0.0128,0.00063,0.00398,0.00158,0.00271,59.26667,0.68333,10,1016.735,4.93333
178,20,0.93974,2e-05,0.07165,0.13637,0.07309,0.01245,0.00066,0.00401,0.00159,0.00345,58.088,0.708,10,1016.848,4.466
178,21,0.91639,2e-05,0.02048,0.49151,0.11264,0.01299,0.00059,0.00413,0.00162,0.00349,56.50167,0.74933,10,1016.76033,3.54867
178,22,0.48307,1e-05,0.02052,0.07401,0.05303,0.01304,0.00069,0.00416,0.00172,0.0035,55.246,0.78267,9.97867,1016.63,3.85533
178,23,0.48047,1e-05,0.02058,0.04351,0.12073,0.01313,0.00057,0.00418,0.0017,0.00349,54.421,0.802,9.905,1016.726,4.368
179,0,0.66373,1e-05,0.0206,0.04316,0.27054,0.01314,0.00063,0.00415,0.00169,0.00347,53.06667,0.83667,9.76,1017.09667,3.74667
179,1,0.55851,0,0.02068,0.04325,0.13974,0.01314,0.00053,0.00417,0.00167,0.00345,52.89167,0.84267,9.617,1017.52567,4.24267
179,2,0.50715,0,0.02077,0.04333,0.05017,0.01314,0.0007,0.00409,0.00159,0.00342,56.082,0.794,9.75,1017.852,5.436
179,3,0.42742,1e-05,0.02071,0.04326,0.08208,0.01321,0.00063,0.00401,0.00163,0.00313,61.68267,0.69667,9.85833,1018.12433,5.37767
179,4,0.33883,1e-05,0.02029,0.04232,0.01953,0.01301,0.00073,0.004,0.00157,0.00203,66.67333,0.60267,9.93933,1018.43533,7.33533
179,5,0.42154,1e-05,0.02013,0.04112,0.09251,0.01293,0.00058,0.004,0.00158,0.0063,70.725,0.525,9.935,1018.545,7.29
179,6,0.68792,1e-05,0.02005,0.04117,0.02046,0.01289,0.00078,0.00399,0.05976,0.04088,73.95,0.45267,10,1018.372,7.94867
179,7,0.51801,0,0.0218,0.04122,0.08527,0.0129,0.00061,0.00411,0.01753,0.0512,76.10933,0.39167,10,1018.09567,9.32667
179,8,0.76525,2e-05,0.07228,0.0661,0.08248,0.01279,0.00063,0.01899,0.14208,0.20085,77.836,0.346,10,1017.7,9.398
179,9,0.5868,1e-05,0.0379,0.06912,0.05581,0.02421,0.00076,0.00405,0.0016,0.33938,79.27133,0.31733,10,1017.235,9.98267
179,10,0.46811,1e-05,0.04216,0.07167,0.08953,0.03023,0.00067,0.00402,0.00151,0.37198,80.03333,0.31,10,1016.87667,8.88333
179,11,0.28271,1e-05,0.01987,0.07681,0.0459,0.01273,0.00066,0.06405,0.0973,0.4079,80.031,0.31,10,1016.5,8.381
179,12,0.24878,1e-05,0.01988,0.08446,0.06989,0.01267,0.00062,0.00398,0.00147,0.29186,79.84733,0.31,10,1016.10867,9.55733
179,13,0.26138,1e-05,0.01997,0.08024,0.05865,0.01277,0.00065,0.00398,0.0015,0.19571,78.55267,0.34833,10,1015.87967,9.32367
179,14,0.51553,0,0.01998,0.1154,0.05321,0.03067,0.00069,0.00396,0.00149,0.09005,76.69,0.408,10,1015.864,7.57
179,15,0.49703,1e-05,0.01984,0.1323,0.10418,0.01693,0.00057,0.00396,0.00136,0.07816,74.41167,0.45333,10,1016.00333,6.28833
179,16,0.67523,1e-05,0.01986,0.11403,0.1282,0.01804,0.00053,0.00392,0.00132,0.04279,70.30333,0.54667,10,1016.12533,5.88467
179,17,3.01632,1e-05,0.0504,0.05009,0.23729,0.01249,0.00052,0.00396,0.23449,0.03698,66.778,0.623,10,1016.509,4.716
179,18,1.51915,0,0.01984,0.04005,0.16695,0.01266,0.00044,0.00398,0.00313,0.02524,64.35,0.686,9.92533,1016.73667,4.338
179,19,1.70229,0.48732,0.019,0.39295,0.16261,0.01212,0.00066,0.00402,0.00165,0.00312,62.46967,0.73833,9.85233,1017.04967,2.42533
179,20,2.19932,0.44318,0.04122,0.26912,0.15098,0.01215,0.0006,0.00399,0.00173,0.00352,60.222,0.801,9.95567,1017.14967,4.11967
179,21,1.02909,0.00027,0.02005,0.09955,0.14052,0.01286,0.00057,0.00407,0.00173,0.00342,58.73067,0.832,9.816,1017.126,3.42933
179,22,0.57466,0.00027,0.02019,0.0454,0.1311,0.01292,0.00055,0.00413,0.00165,0.00341,57.189,0.862,9.61,1016.923,2.166
179,23,0.5419,0.00026,0.02036,0.0423,0.08925,0.01292,0.00064,0.00413,0.00162,0.00342,55.69667,0.88133,9.48133,1016.89067,3.35067
180,0,0.41218,0.00027,0.02042,0.05408,0.07148,0.01305,0.00066,0.00394,0.00143,0.00349,54.79167,0.89167,9.21,1017.165,2.31167
180,1,0.48473,0.00026,0.02058,0.05294,0.06882,0.01308,0.00067,0.00399,0.00159,0.00317,55.674,0.884,9.28,1017.6,1.304
180,2,0.40945,0.00027,0.02055,0.05284,0.06023,0.01311,0.00068,0.004,0.00163,0.00314,61.51,0.78733,9.95067,1017.86567,1.96567
180,3,0.37038,0.00027,0.02051,0.05286,0.04077,0.01311,0.00072,0.004,0.00165,0.00312,68.16467,0.64,9.94133,1017.96867,4.66467
180,4,0.50873,0.00026,0.0205,0.05261,0.07075,0.01302,0.00067,0.004,0.00157,0.00309,73.696,0.509,10,1017.942,5.395
180,5,0.35549,0.00028,0.02017,0.05178,0.03797,0.01295,0.00071,0.00398,0.00148,0.00239,77.38,0.43333,10,1017.66333,5.6
180,6,0.98743,5e-05,0.03829,0.05136,0.09593,0.01275,0.00061,0.00396,0.29778,0.01833,79.96833,0.36533,10,1017.33067,7.18633
180,7,0.48998,1e-05,0.04366,0.07396,0.05696,0.01838,0.00064,0.01852,0.05411,0.05704,81.706,0.324,10,1016.862,8.366
180,8,0.48303,1e-05,0.02035,0.09499,0.07652,0.01291,0.00064,0.00408,0.00147,0.0743,83.29067,0.29133,10,1016.16467,8.278
180,9,0.28274,1e-05,0.0202,0.08316,0.0256,0.01292,0.00073,0.0041,0.00149,0.08977,84.15533,0.28,10,1015.40133,7.728
180,10,0.3973,1e-05,0.02012,0.09673,0.09343,0.01286,0.00059,0.00409,0.00152,0.08521,84.63,0.28,10,1014.85,7.935
180,11,0.33853,1e-05,0.02199,0.08514,0.02399,0.01281,0.00073,0.00411,0.0015,0.22248,84.726,0.29067,10,1014.39467,10.318
180,12,0.33629,1e-05,0.05554,0.0513,0.09931,0.01278,0.00066,0.0343,0.00147,0.25815,83.50833,0.317,10,1013.96467,11.30367
180,13,0.28173,1e-05,0.01999,0.09774,0.04605,0.01273,0.00068,0.00406,0.00147,0.21677,81.072,0.36,10,1013.626,9.854
180,14,0.36442,0,0.02008,0.11075,0.06343,0.01282,0.00065,0.00401,0.0014,0.09781,77.703,0.42433,10,1013.42133,9.36367
180,15,0.4817,1e-05,0.02031,0.10904,0.08519,0.01288,0.00063,0.00396,0.00137,0.07178,74.31667,0.49667,10,1013.40333,10.19333
180,16,0.3659,1e-05,0.02014,0.10385,0.02896,0.01288,0.00072,0.00399,0.00145,0.02671,72.369,0.548,10,1013.553,9.014
180,17,0.69892,1e-05,0.02006,0.04058,0.09873,0.01278,0.0006,0.00407,0.00152,0.01077,71.03133,0.604,10,1013.434,7.252
180,18,0.37562,1e-05,0.02011,0.04146,0.02478,0.01283,0.00073,0.0041,0.00157,0.00246,69.91567,0.67367,9.69333,1013.07867,6.26967
180,19,0.41823,1e-05,0.02002,0.04209,0.07761,0.0128,0.00063,0.00411,0.00164,0.00339,69.096,0.73,9.176,1012.366,5.266
180,20,0.89073,2e-05,0.02035,0.32638,0.09453,0.0178,0.00063,0.0041,0.00158,0.00339,68.25,0.79,8.63667,1011.49333,4.76833
180,21,0.7894,1e-05,0.02061,0.32323,0.14917,0.01307,0.00053,0.00398,0.00151,0.00327,67.65067,0.826,7.77,1010.596,4.164
180,22,0.62159,0,0.02034,0.08056,0.14553,0.01296,0.0005,0.004,0.00161,0.00304,66.743,0.884,6.345,1009.877,1.911
180,23,0.52488,1e-05,0.02021,0.04227,0.11748,0.01291,0.00056,0.004,0.00163,0.00304,66.89267,0.89,5.612,1009.45533,1.94067
181,0,0.34079,1e-05,0.02025,0.04226,0.00515,0.01297,0.00076,0.004,0.00164,0.00306,67.29667,0.89,4.53567,1009.18833,0.22967
181,1,0.56701,0,0.02037,0.04221,0.11991,0.01293,0.00057,0.00405,0.00157,0.00335,67.266,0.9,4.02233,1008.96667,2.32733
181,2,0.35417,1e-05,0.02025,0.04219,0.02858,0.01298,0.00072,0.00413,0.00167,0.00339,68.13467,0.898,5.928,1008.57267,2.02333
181,3,0.41564,1e-05,0.0202,0.04217,0.08603,0.01296,0.00061,0.00413,0.00164,0.00339,69.94,0.866,7.566,1008.45,2.994
181,4,0.65689,0,0.02012,0.04176,0.0403,0.01281,0.00072,0.00413,0.14231,0.00286,72.052,0.82333,9.96533,1008.26067,3.70467
181,5,0.74879,1e-05,0.02033,0.04043,0.09253,0.01299,0.00051,0.00416,0.32813,0.01586,74.42,0.77,10,1008.15167,3.59
181,6,0.64539,1e-05,0.02006,0.04042,0.02879,0.01288,0.00071,0.00402,0.32584,0.07076,76.628,0.706,10,1007.862,4.478
181,7,0.79476,0.00014,0.05892,0.04033,0.13348,0.01772,0.0005,0.0182,0.17392,0.09257,79.28067,0.63833,10,1007.54867,4.23867
181,8,0.23388,0.00027,0.04658,0.03948,0.03128,0.01285,0.00072,0.004,0.01055,0.1901,81.776,0.584,10,1007.08333,3.75933
181,9,0.17535,0.00028,0.02019,0.03939,0.08307,0.01286,0.0006,0.004,0.01053,0.33718,83.639,0.531,9.976,1006.852,4.302
181,10,0.26234,0.26816,0.01931,0.03946,0.04667,0.01246,0.00067,0.00398,0.01028,0.39317,85.40667,0.49667,9.94667,1006.69667,6.15667
181,11,0.46289,0.44198,0.01926,0.03955,0.06191,0.01234,0.00067,0.00405,0.00713,0.41172,86.1,0.459,10,1006.60267,9.43333
181,12,0.59235,0.43992,0.01904,0.03949,0.0666,0.01225,0.00066,0.00404,0.00432,0.33274,85.66,0.444,10,1006.75,8.722
181,13,0.13987,0.00028,0.02013,0.03942,0.04392,0.01282,0.00068,0.00409,0.00221,0.37325,83.70867,0.48467,10,1007.20667,6.231
181,14,0.12593,0.00029,0.02004,0.0394,0.08352,0.01282,0.0006,0.00409,0.00183,0.31096,79.696,0.57667,10,1007.658,5.144
181,15,0.22727,0.00027,0.02017,0.03946,0.02851,0.01282,0.00072,0.00409,0.00184,0.21998,74.91,0.685,10,1008.15,4.95
181,16,0.35636,0.00028,0.01989,0.03927,0.10338,0.01274,0.00058,0.00407,0.00187,0.10472,71.63333,0.76667,10,1008.61533,3.75333
181,17,0.4063,0.00027,0.02032,0.03947,0.00762,0.01791,0.00078,0.00399,0.00164,0.04807,70.07467,0.79567,10,1008.998,3.68733
181,18,0.72289,0.00037,0.04422,0.0395,0.14232,0.01288,0.00046,0.21058,0.00152,0.01296,68.534,0.824,9.976,1009.558,3.488
181,19,0.57522,1e-05,0.02016,0.04083,0.13237,0.01287,0.00056,0.02276,0.00157,0.00259,67.53033,0.84,9.96,1009.89233,3.191
181,20,0.92859,2e-05,0.02046,0.41353,0.12846,0.01298,0.00058,0.01967,0.00155,0.00312,66.12667,0.86,9.78,1009.69333,2.61
181,21,0.69682,1e-05,0.02011,0.22934,0.11379,0.01284,0.00059,0.00399,0.00158,0.00307,63.988,0.898,8.913,1009.465,4.174
181,22,0.51668,1e-05,0.02028,0.0798,0.1108,0.01297,0.00059,0.00398,0.00156,0.00315,62.93667,0.90267,8.41133,1009.772,4.11
181,23,0.7303,0,0.02064,0.04234,0.27246,0.01306,0.00065,0.00412,0.00199,0.00346,62.905,0.88467,8.52633,1010.46733,2.67067
182,0,0.61849,0,0.02072,0.04239,0.16255,0.01309,0.0006,0.00416,0.002,0.00342,66.764,0.824,9.716,1011.016,3.066
182,1,0.34243,1e-05,0.0207,0.04241,0.02697,0.01318,0.00074,0.00417,0.00197,0.00342,72.295,0.71,10,1011.11833,2.86667
182,2,0.37299,1e-05,0.04178,0.04239,0.02003,0.01317,0.00075,0.00417,0.00198,0.0034,76.86733,0.612,10,1011.016,3.908
182,3,0.43216,1e-05,0.02062,0.04227,0.09358,0.01312,0.00063,0.00415,0.00199,0.00339,80.598,0.546,10,1010.784,3.27
182,4,0.33677,1e-05,0.02069,0.04163,0.02746,0.01316,0.00074,0.004,0.00165,0.00224,83.414,0.512,9.96267,1010.732,7.968
182,5,0.6416,1e-05,0.02042,0.04068,0.0756,0.01296,0.00071,0.004,0.10836,0.00268,86.18067,0.46167,9.99867,1010.95233,7.904
182,6,0.90235,1e-05,0.04728,0.04046,0.05076,0.01272,0.00063,0.00399,0.32969,0.03425,88.71133,0.40967,10,1010.643,8.05333
182,7,0.47224,1e-05,0.03225,0.07528,0.08033,0.01802,0.0006,0.00399,0.0554,0.0278,89.358,0.39933,10,1010.12,10.45933
182,8,0.20628,1e-05,0.02016,0.08126,0.04603,0.01292,0.00068,0.0041,0.00146,0.18626,89.784,0.39,10,1009.67,10.172
182,9,0.16566,1e-05,0.03686,0.06866,0.05345,0.01278,0.00065,0.00409,0.00147,0.3475,90.106,0.39,10,1009.324,8.87
182,10,0.15251,1e-05,0.0379,0.03935,0.07249,0.02196,0.00063,0.00408,0.00149,0.37526,90.02667,0.39333,10,1008.795,7.94167
182,11,0.1237,1e-05,0.02012,0.03937,0.02035,0.01289,0.00071,0.00409,0.00142,0.41969,88.826,0.414,10,1008.63,5.466
182,12,0.19306,0,0.01992,0.03931,0.08765,0.01272,0.00059,0.00394,0.00132,0.32267,86.72167,0.45567,10,1008.768,6.04767
182,13,0.14918,1e-05,0.01976,0.03931,0.00987,0.01272,0.00073,0.00398,0.00145,0.29102,82.052,0.57467,10,1009.15933,5.09067
182,14,0.17446,0,0.01976,0.03926,0.08448,0.01264,0.0006,0.00398,0.00147,0.30971,77.333,0.682,10,1009.47,5.058
182,15,0.20644,1e-05,0.01995,0.03931,0.04621,0.01278,0.00065,0.00397,0.00155,0.24703,75.07667,0.72333,10,1009.73,4.76333
182,16,0.37434,1e-05,0.01999,0.07163,0.05552,0.02068,0.00067,0.00398,0.00136,0.14473,73.03533,0.76467,9.98533,1009.69733,3.81067
182,17,0.57469,1e-05,0.0201,0.08158,0.07862,0.01278,0.00059,0.0179,0.1123,0.06329,71.69,0.798,9.836,1009.734,3.534
182,18,0.39847,1e-05,0.01985,0.07955,0.06219,0.01276,0.00065,0.00399,0.00139,0.0125,69.98767,0.836,9.507,1009.783,4.325
182,19,0.43845,1e-05,0.01953,0.08796,0.07324,0.0126,0.00063,0.00397,0.00148,0.00292,68.524,0.87467,9.07267,1009.59933,3.73133
182,20,0.78127,1e-05,0.0203,0.36357,0.12262,0.01292,0.00058,0.00407,0.00156,0.00349,67.4,0.895,7.77,1009.16,2.135
182,21,1.0514,1e-05,0.02057,0.33442,0.2279,0.01796,0.03368,0.00404,0.00159,0.00353,66.612,0.91,6.91,1008.82733,2.24
182,22,0.78761,0.01856,0.02039,0.09077,0.11349,0.01295,0.00064,0.00398,0.00159,0.00356,66.42833,0.91,7.09533,1008.754,1.843
182,23,1.00709,0.54049,0.04094,0.04255,0.0047,0.01242,0.00082,0.00394,0.00134,0.00348,68.27,0.886,8.084,1008.804,2.09
183,0,0.9068,0.41549,0.0199,0.04241,0.09943,0.01266,0.00066,0.00396,0.00154,0.00323,72.35033,0.813,9.26467,1008.896,3.00867
183,1,0.33997,0.00027,0.02077,0.04232,0.01675,0.0132,0.00076,0.00397,0.00145,0.00327,76.22,0.74,9.72667,1009.12,3.05667
183,2,0.43595,0.00027,0.02064,0.04218,0.10275,0.01314,0.00062,0.00403,0.00152,0.00351,79.17,0.692,9.87,1008.762,2.442
183,3,0.31475,0.00027,0.0206,0.04222,0.00522,0.01313,0.00077,0.00415,0.00167,0.0034,82.03267,0.65067,9.97333,1008.36467,3.42333
183,4,0.47198,0.00027,0.02058,0.0416,0.09378,0.01306,0.00063,0.00416,0.00161,0.00212,84.791,0.60933,10,1008.198,4.77
183,5,0.42693,0.00027,0.02037,0.04041,0.03782,0.01293,0.00071,0.00413,0.00156,0.00525,85.408,0.584,9.904,1007.746,5.282
183,6,0.6412,8e-05,0.0201,0.04031,0.05974,0.01287,0.0007,0.0041,0.25055,0.03957,85.17667,0.59667,9.105,1006.94,7.25667
183,7,0.75838,1e-05,0.05956,0.04356,0.09138,0.01791,0.00051,0.00396,0.29213,0.05029,81.45533,0.68667,7.45933,1006.83467,4.338
183,8,0.40472,1e-05,0.02002,0.08239,0.02625,0.01277,0.00074,0.00395,0.00136,0.18221,78.577,0.763,8.238,1007.11,5.576
183,9,0.56586,0.00021,0.32701,0.08415,0.10967,0.01236,0.00058,0.00397,0.00139,0.30604,78.66533,0.77933,9.20867,1007.14,3.894
183,10,0.38339,9e-05,0.14763,0.11399,0.00823,0.01261,0.00072,0.00397,0.00132,0.31826,78.72867,0.76067,9.68567,1007.024,7.16267
183,11,0.29563,1e-05,0.02,0.11726,0.09949,0.01283,0.00057,0.00397,0.00139,0.22235,77.64767,0.79033,8.83033,1007.10167,4.625
183,12,0.25433,2e-05,0.05308,0.05146,0.02002,0.01274,0.00072,0.00397,0.00917,0.27914,76.866,0.80467,8.79533,1006.86533,4.27467
183,13,0.35397,1e-05,0.01966,0.05495,0.12175,0.01263,0.00052,0.03332,0.00134,0.19416,74.855,0.871,8.237,1007.018,1.57
183,14,0.29985,1e-05,0.01982,0.0813,0.01721,0.01268,0.00073,0.00393,0.00136,0.137,73.49067,0.884,8.79333,1007.71467,2.94667
183,15,0.62983,1e-05,0.02017,0.27834,0.10426,0.01285,0.00058,0.00392,0.00134,0.06675,72.32667,0.91167,8.09333,1007.64667,1.715
